資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),発生地点,道路管理者区分,道路区分,道路構造,曲線半径,縦断勾配,トンネル番号,当事者車両台数,車両単独事故の対象物,臨時速度規制の有無,速度規制（臨時のみ）,トンネル延長距離,緯度,経度,発生日,発生時,color
本票,福井,三戸,0018,負傷,0,1,00270,上,0460,204,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－上り,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－防護柵等,車両相互,45～54歳,65～74歳,乗用車－普通車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,30,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,木,その他,,,,,,,,,,,,,35.489014,135.755726,2020-08-13,12:10,blue
本票,福井,三戸,0019,負傷,0,2,20110,対象外,0000,204,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,55～64歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,80,60,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,,,,,,,,,,,,,35.507290,135.755870,2020-08-13,16:15,blue
本票,福井,三戸,0020,負傷,0,1,00270,下,0500,204,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,点灯－押ボタン式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,その他,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,35～44歳,35～44歳,貨物車－中型車,二輪車－自動二輪－小型二輪－401～750ｃｃ,自家用,自家用,貨物車,対象外当事者,50㎞／ｈ以下,50㎞／ｈ以下,00,20,損壊なし,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,,,,,,,,,,,,,35.483689,135.709057,2020-07-30,11:07,blue
本票,福井,滝川,0096,負傷,0,1,00080,上,0000,201,昼－昼,雨,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,35～44歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,,,,,,,,,,,,,35.993302,136.204364,2020-07-21,17:16,blue
本票,福井,滝川,0097,負傷,0,1,21540,対象外,0000,201,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,75歳以上,45～54歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,指定の速度規制なし等,10,80,中破,中破,その他,その他,その他,その他,損傷なし,負傷,火,その他,,,,,,,,,,,,,36.035664,136.213526,2020-07-28,09:44,blue
本票,福井,滝川,0099,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,55～64歳,65～74歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,80,50,小破,小破,その他,その他,その他,その他,損傷なし,負傷,土,その他,,,,,,,,,,,,,36.050447,136.219376,2020-08-08,09:13,blue
本票,福井,滝川,0100,負傷,0,1,99000,対象外,0000,201,昼－昼,晴,非市街地,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,一般交通の場所,その他,規制なし,一般交通の場所,区分なし,車両相互,25～34歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,60,60,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,前日,,,,,,,,,,,,,36.127346,136.168094,2020-08-09,10:23,blue
本票,福井,滝川,0101,負傷,0,1,03050,対象外,0000,201,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,標準－反射式,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分なし,車両相互,0～24歳,45～54歳,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,40㎞／ｈ以下,40㎞／ｈ以下,40,80,中破,小破,その他,その他,その他,その他,負傷,損傷なし,土,その他,,,,,,,,,,,,,36.141886,136.085751,2020-08-15,09:36,blue
本票,福井,滝川,0102,負傷,0,1,21540,対象外,0000,201,昼－昼,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,75歳以上,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,20㎞／ｈ以下,50㎞／ｈ以下,80,10,小破,小破,装備あり 作動,その他,その他,その他,損傷なし,損傷なし,火,その他,,,,,,,,,,,,,36.057672,136.214995,2020-07-21,16:30,blue
本票,福井,滝川,0103,負傷,0,2,10100,対象外,0000,201,昼－昼,雨,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,35～44歳,75歳以上,乗用車－普通車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,40㎞／ｈ以下,40㎞／ｈ以下,30,50,小破,小破,その他,その他,その他,その他,負傷,損傷なし,水,その他,,,,,,,,,,,,,36.056815,136.187765,2020-08-12,16:57,blue
本票,福井,滝川,0104,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,25～34歳,45～54歳,貨物車－軽自動車,貨物車－軽自動車,自家用,自家用,貨物車,貨物車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,,,,,,,,,,,,,36.052049,136.207776,2020-08-17,17:25,blue
本票,福井,滝川,0105,負傷,0,1,21150,対象外,0000,201,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点滅－１灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,35～44歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,40㎞／ｈ以下,10,40,中破,中破,その他,その他,その他,その他,損傷なし,損傷なし,火,その他,,,,,,,,,,,,,36.016703,136.219805,2020-08-11,17:43,blue
本票,福井,滝川,0106,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,0～24歳,25～34歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,31,中破,中破,装備あり 作動,その他,その他,その他,損傷なし,負傷,月,その他,,,,,,,,,,,,,36.061617,136.198546,2020-08-24,07:35,blue
本票,福井,滝川,0110,負傷,0,1,00080,下,4141,201,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－19.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,75歳以上,25～34歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,土,その他,,,,,,,,,,,,,36.021072,136.214735,2020-08-29,16:56,blue
本票,福井,高速道路交通警察隊,0007,負傷,0,2,43020,下,0920,201,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－13.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分なし,車両相互,0～24歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,18,36,中破,中破,その他,その他,その他,その他,損傷なし,負傷,日,その他,920,中日本高速道路,走行車線－第一通行帯,完全分離－その他,直線,平坦・該当なし,,2,該当なし,該当なし,該当なし,0,36.001147,136.214982,2020-08-23,15:25,blue
本票,福井,中央,0158,負傷,0,1,10010,対象外,0000,201,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,対象外当事者,その他,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,人対車両,55～64歳,75歳以上,乗用車－軽自動車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,10,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,,,,,,,,,,,,,36.082803,136.209202,2020-07-27,10:00,blue
本票,福井,中央,0160,死亡,1,0,37000,対象外,0000,322,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,その他,規制なし,中央線－ペイント,区分あり－路側帯,車両単独,45～54歳,不明,乗用車－軽自動車,物件等,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,10,00,中破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,対象外当事者,土,その他,,,,,,,,,,,,,36.090084,136.345521,2020-09-05,08:34,red
本票,福井,中央,0161,負傷,0,2,10350,対象外,0000,201,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,0～24歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,,,,,,,,,,,,,36.113373,136.217818,2020-08-19,08:30,blue
本票,福井,中央,0162,負傷,0,1,99000,対象外,0000,322,昼－昼,曇,非市街地,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,一般交通の場所,その他,規制なし,一般交通の場所,区分あり－縁石・ブロック等,車両相互,55～64歳,55～64歳,乗用車－普通車,乗用車－普通車,事業用,事業用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,,,,,,,,,,,,,36.108689,136.292879,2020-09-04,15:30,blue
本票,福井,中央,0163,負傷,0,1,20970,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,65～74歳,75歳以上,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,50,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,,,,,,,,,,,,,36.057494,136.234378,2020-08-19,11:30,blue
本票,福井,中央,0164,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－13.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,55～64歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,,,,,,,,,,,,,36.068464,136.197437,2020-09-06,14:35,blue
本票,福井,中央,0165,負傷,0,1,00080,下,4055,201,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－13.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,25～34歳,0～24歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,80,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,,,,,,,,,,,,,36.090663,136.249447,2020-08-24,14:54,blue
