資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,愛媛,野辺地,0045,負傷,0,1,00560,上,0000,401,昼－昼,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,65～74歳,55～64歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,30,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,土,その他,33.793046,132.722158,2020-06-27,14:13,blue
本票,愛媛,野辺地,0046,負傷,0,1,00560,上,0000,210,昼－昼,雨,非市街地,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,交差点内,規制なし,4,2,車両相互,75歳以上,75歳以上,乗用車－普通車,貨物車－普通車,自家用,自家用,乗用車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,70,80,小破,小破,その他,その他,その他,その他,負傷,損傷なし,土,前日,33.694885,132.706562,2020-02-22,11:37,blue
本票,愛媛,野辺地,0047,負傷,0,1,03780,対象外,0000,210,昼－昼,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,15,9,交差点内,規制なし,5,2,車両相互,45～54歳,65～74歳,貨物車－軽自動車,軽車両－自転車,自家用,対象外当事者,貨物車,対象外当事者,20㎞／ｈ以下,対象外当事者,80,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.751182,132.695303,2020-07-03,06:53,blue
本票,愛媛,野辺地,0048,負傷,0,2,00560,上,2767,210,昼－昼,雨,非市街地,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,8,単路（交差点付近を含む）,規制なし,4,4,車両相互,0～24歳,65～74歳,貨物車－準中型車,乗用車－軽自動車,事業用,自家用,貨物車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,20,70,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,33.709565,132.707988,2020-07-07,11:08,blue
本票,愛媛,野辺地,0049,負傷,0,1,00560,下,0000,210,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,75歳以上,55～64歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,81,12,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.767331,132.707753,2020-07-01,11:43,blue
本票,愛媛,野辺地,0050,負傷,0,1,37000,対象外,0000,210,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,11,9,交差点内,規制なし,5,3,車両相互,45～54歳,0～24歳,乗用車－軽自動車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,50㎞／ｈ以下,10,20,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.774652,132.736640,2020-07-16,07:45,blue
本票,愛媛,野辺地,0051,負傷,0,1,14320,対象外,0000,401,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,5,3,車両相互,0～24歳,35～44歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,70,14,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.788149,132.702307,2020-07-29,07:52,blue
本票,愛媛,美唄,0029,負傷,0,1,00560,下,0000,422,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,65～74歳,65～74歳,乗用車－軽自動車,二輪車－自動二輪－小型二輪－751ｃｃ以上,自家用,自家用,乗用車,対象外当事者,50㎞／ｈ以下,50㎞／ｈ以下,80,20,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.545674,132.649714,2020-06-23,15:39,blue
本票,愛媛,美唄,0030,負傷,0,1,37000,対象外,0000,207,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,15,9,交差点内,規制なし,5,2,車両相互,75歳以上,45～54歳,貨物車－軽自動車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,貨物車,対象外当事者,40㎞／ｈ以下,40㎞／ｈ以下,80,10,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,33.515423,132.546528,2020-07-05,15:40,blue
本票,愛媛,美唄,0031,負傷,0,1,37000,対象外,0000,207,昼－昼,曇,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,14,9,交差点内,規制なし,5,4,車両相互,25～34歳,45～54歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,40㎞／ｈ以下,51,84,中破,中破,その他,その他,その他,その他,損傷なし,負傷,日,その他,33.520747,132.571513,2020-07-19,07:07,blue
本票,愛媛,美唄,0032,負傷,0,1,00560,上,0000,422,昼－昼,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,18,9,交差点内,規制なし,1,2,車両相互,75歳以上,65～74歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,10,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,当日,33.548259,132.650034,2020-07-23,10:22,blue
本票,愛媛,美唄,0033,負傷,0,2,37000,対象外,0000,207,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,11,9,交差点内,規制なし,5,4,車両相互,65～74歳,75歳以上,乗用車－軽自動車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,指定の速度規制なし等,指定の速度規制なし等,81,51,中破,中破,その他,その他,その他,その他,損傷なし,負傷,火,その他,33.530122,132.575584,2020-07-21,08:57,blue
本票,愛媛,三戸,0020,負傷,0,1,01970,対象外,0000,204,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－押ボタン式,09,22,09,22,11,9,交差点内,規制なし,5,2,車両相互,35～44歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,80,14,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.484915,132.409003,2020-07-01,17:03,blue
本票,愛媛,三戸,0021,負傷,0,1,99000,対象外,0000,204,昼－昼,雨,市街地－その他,舗装－湿潤,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,00,0,その他,規制なし,0,4,人対車両,65～74歳,75歳以上,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,30,00,損壊なし,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.483370,132.399136,2020-07-10,15:08,blue
本票,愛媛,三戸,0022,負傷,0,1,37000,対象外,0000,204,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,01,7,その他,規制なし,5,4,車両単独,75歳以上,不明,貨物車－軽自動車,物件等,自家用,対象外当事者,貨物車,対象外当事者,60㎞／ｈ以下,対象外当事者,50,00,中破,対象外当事者,その他,対象外当事者,その他,対象外当事者,負傷,対象外当事者,金,その他,33.497865,132.429445,2020-07-17,11:10,blue
本票,愛媛,滝川,0016,負傷,0,1,14110,対象外,0000,214,昼－昼,雨,非市街地,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,00,23,18,9,交差点内,規制なし,4,2,車両単独,65～74歳,不明,乗用車－普通車,物件等,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,10,00,中破,対象外当事者,装備あり 作動,対象外当事者,その他,対象外当事者,負傷,対象外当事者,日,その他,33.383777,132.503301,2020-06-14,13:18,blue
本票,愛媛,滝川,0017,負傷,0,1,00560,下,2236,214,昼－昼,雨,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,75歳以上,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,33.376987,132.503939,2020-07-07,11:32,blue
本票,愛媛,滝川,0018,負傷,0,1,00560,上,2239,214,昼－昼,曇,非市街地,舗装－乾燥,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,6,単路（交差点付近を含む）,規制なし,4,2,車両相互,45～54歳,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.378587,132.502856,2020-07-08,17:40,blue
本票,愛媛,芦別,0050,負傷,0,1,00560,下,0000,203,昼－昼,曇,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,35～44歳,0～24歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,30,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,火,その他,33.124201,132.521014,2020-06-09,17:48,blue
本票,愛媛,芦別,0051,負傷,0,1,37000,対象外,0000,203,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,14,9,交差点内,規制なし,6,2,車両相互,45～54歳,35～44歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,70,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.219360,132.568122,2020-06-29,10:38,blue
本票,愛媛,芦別,0052,負傷,0,1,37000,対象外,0000,488,夜－夜,曇,非市街地,舗装－乾燥,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,3,単路（交差点付近を含む）,規制なし,5,3,車両単独,45～54歳,不明,二輪車－原付自転車,物件等,自家用,対象外当事者,対象外当事者,対象外当事者,指定の速度規制なし等,対象外当事者,10,00,中破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,水,その他,33.257717,132.663033,2020-06-17,20:55,blue
本票,愛媛,芦別,0053,負傷,0,1,25000,対象外,0000,203,夜－夜,雨,非市街地,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,その他,規制なし,4,2,車両単独,55～64歳,不明,乗用車－軽自動車,物件等,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,10,00,中破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,対象外当事者,日,その他,33.170055,132.521959,2020-06-14,00:20,blue
本票,愛媛,芦別,0054,負傷,0,1,37000,対象外,0000,203,昼－昼,曇,市街地－人口集中,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,5,3,車両相互,25～34歳,65～74歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,30㎞／ｈ以下,30,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.224052,132.568466,2020-07-14,15:50,blue
本票,愛媛,芦別,0055,負傷,0,1,37000,対象外,0000,203,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,15,9,交差点内,規制なし,4,2,車両相互,45～54歳,45～54歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,10,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.215347,132.564014,2020-06-23,07:47,blue
本票,愛媛,芦別,0056,負傷,0,1,37000,対象外,0000,203,昼－昼,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,15,9,交差点内,規制なし,5,4,車両相互,65～74歳,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,30㎞／ｈ以下,30㎞／ｈ以下,50,40,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,33.226348,132.563796,2020-07-13,14:10,blue
本票,愛媛,芦別,0057,負傷,0,1,01970,下,0000,488,昼－昼,曇,非市街地,舗装－湿潤,単路－トンネル,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,75歳以上,25～34歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,10,大破,大破,装備あり 作動,装備あり 作動,装備あり 作動,装備あり 作動,損傷なし,負傷,日,その他,33.376717,132.852015,2020-07-05,13:15,blue
本票,愛媛,芦別,0058,負傷,0,3,37000,対象外,0000,203,昼－昼,曇,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,18,9,交差点内,規制なし,4,2,車両相互,35～44歳,35～44歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,30㎞／ｈ以下,40㎞／ｈ以下,80,10,中破,中破,その他,その他,その他,その他,負傷,負傷,日,その他,33.222685,132.561894,2020-07-26,12:55,blue
本票,愛媛,芦別,0059,負傷,0,1,25000,対象外,0000,203,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,15,9,交差点内,規制なし,4,2,車両相互,25～34歳,65～74歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,指定の速度規制なし等,50,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,前日,33.290534,132.528141,2020-07-22,11:12,blue
