資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,大阪,せたな,0433,負傷,0,1,30990,対象外,0000,144,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,カーブ・屈折－左－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,25～34歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,左後-無,左-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.542389,135.467186,2020-07-27,09:30,blue
本票,大阪,せたな,0436,負傷,0,1,30990,対象外,0000,142,昼－暮,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,45～54歳,25～34歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,左-無,右-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.533964,135.499866,2020-08-01,18:11,blue
本票,大阪,せたな,0437,負傷,0,1,10430,対象外,0000,142,昼－昼,雨,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,55～64歳,25～34歳,乗用車－軽自動車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,30㎞／ｈ以下,前-右前,後-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,34.521145,135.510287,2020-07-28,17:27,blue
本票,大阪,せたな,0438,負傷,0,1,30990,対象外,0000,142,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,75歳以上,0～24歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,右後-無,前-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,土,その他,34.531964,135.486785,2020-08-01,14:20,blue
本票,大阪,せたな,0439,負傷,0,1,10370,対象外,0000,142,昼－昼,雨,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,0～24歳,45～54歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,左前-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,34.531542,135.470168,2020-07-10,08:15,blue
本票,大阪,せたな,0440,負傷,0,1,20230,対象外,0000,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,標準－反射式,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,45～54歳,0～24歳,貨物車－準中型車,軽車両－自転車,事業用,対象外当事者,貨物車,対象外当事者,30㎞／ｈ以下,対象外当事者,左-無,右-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,34.543493,135.500346,2020-07-31,15:17,blue
本票,大阪,せたな,0441,負傷,0,1,30990,対象外,0000,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,65～74歳,25～34歳,貨物車－軽自動車,軽車両－自転車,自家用,対象外当事者,貨物車,対象外当事者,指定の速度規制なし等,対象外当事者,左前-無,右-無,小破,損壊なし,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,34.523686,135.484943,2020-08-02,17:00,blue
本票,大阪,せたな,0442,負傷,0,1,30990,対象外,0000,142,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,25～34歳,45～54歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,前-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.522922,135.482608,2020-08-03,08:45,blue
本票,大阪,せたな,0443,負傷,0,1,30990,対象外,0000,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,25～34歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,後-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,34.532664,135.490568,2020-08-04,06:30,blue
本票,大阪,せたな,0444,負傷,0,1,30990,対象外,0000,144,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,35～44歳,65～74歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,前-無,左-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,34.511766,135.469801,2020-07-28,14:55,blue
本票,大阪,せたな,0445,負傷,0,1,10070,対象外,0000,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,35～44歳,55～64歳,貨物車－準中型車,乗用車－普通車,自家用,自家用,貨物車,乗用車,指定の速度規制なし等,指定の速度規制なし等,前-無,後-無,小破,中破,その他,装備あり 作動,その他,装備あり 作動,損傷なし,負傷,金,その他,34.539788,135.469984,2020-07-31,11:07,blue
本票,大阪,せたな,0446,負傷,0,1,00260,対象外,0000,144,夜－夜,雨,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－大（13.0ｍ以上）－小,直線－平坦,交差点内,規制なし,中央分離帯,区分あり－防護柵等,車両相互,0～24歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,左前-左,右前-前,大破,大破,装備あり 作動,その他,装備あり 作動,その他,損傷なし,負傷,木,当日,34.543535,135.456457,2020-07-23,00:06,blue
本票,大阪,せたな,0447,負傷,0,1,10190,対象外,0000,142,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,65～74歳,55～64歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,前-無,後-無,中破,中破,その他,その他,その他,その他,損傷なし,負傷,水,その他,34.524928,135.502131,2020-08-05,12:18,blue
本票,大阪,せたな,0448,負傷,0,1,30990,対象外,0000,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分なし,車両相互,35～44歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,左前-無,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,34.547784,135.448109,2020-08-07,17:07,blue
本票,大阪,せたな,0449,負傷,0,1,30990,対象外,0000,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,0～24歳,65～74歳,乗用車－軽自動車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,前-無,左-無,中破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.544291,135.482385,2020-08-03,10:44,blue
本票,大阪,せたな,0450,負傷,0,1,10030,対象外,0000,144,夜－夜,曇,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－防護柵等,車両相互,0～24歳,25～34歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,前-右前,後-右後,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,34.543161,135.463437,2020-07-28,20:47,blue
本票,大阪,せたな,0451,負傷,0,1,10240,対象外,0000,142,昼－暮,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,45～54歳,0～24歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,50㎞／ｈ以下,30㎞／ｈ以下,左-左後,前-前,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,前日,34.532758,135.494815,2020-08-09,18:30,blue
本票,大阪,せたな,0452,負傷,0,2,10430,対象外,0000,142,昼－昼,曇,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,25～34歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,右前-無,左前-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,34.517432,135.481794,2020-07-29,17:06,blue
本票,大阪,せたな,0453,負傷,0,2,00260,対象外,0000,144,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－19.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－防護柵等,車両相互,35～44歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,前-無,後-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,34.537978,135.453289,2020-07-30,15:51,blue
本票,大阪,せたな,0454,負傷,0,2,10240,対象外,0000,144,夜－夜,曇,市街地－人口集中,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,標準－反射式,表示なし,標準－反射式,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離帯,区分あり－防護柵等,車両相互,25～34歳,55～64歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,右後-無,右前-無,中破,中破,その他,その他,その他,その他,負傷,負傷,火,その他,34.549625,135.480007,2020-06-30,21:48,blue
